"","logFC","logCPM","F","PValue","FDR","gene"
"OGFOD3",-0.266974286941852,1.98433427494797,0.130294020474899,0.720689893618419,0.883797177617802,"OGFOD3"
"CD99P1",-0.124495899972034,3.98852950202644,0.130855185457882,0.721394396051491,0.884367216421927,"CD99P1"
"MOCS2",0.157163006988692,3.35245106052423,0.129208868747639,0.723079363836722,0.885648463305453,"MOCS2"
"CRIM1",-0.140389679019458,3.0719340662411,0.129065976400463,0.72317390923585,0.885648463305453,"CRIM1"
"RNU6-226P",-0.152069627997431,2.23939409917855,0.127760262705537,0.723766331319293,0.885648463305453,"RNU6-226P"
"NOL7",0.0925870434696702,6.96478428581107,0.128247729573613,0.724006715251662,0.885648463305453,"NOL7"
"UPF3A",-0.137842626496906,2.65991305708217,0.127884305080632,0.724157604874318,0.885648463305453,"UPF3A"
"EMG1",-0.144763927500512,2.73863316512139,0.127848032194222,0.724253477465421,0.885648463305453,"EMG1"
"RRNAD1",-0.151010225926309,3.84462249635651,0.127990573136077,0.724333893118412,0.885648463305453,"RRNAD1"
"PFDN1",-0.120117843021957,4.44162050201197,0.127933628302123,0.724359637467712,0.885648463305453,"PFDN1"
"PSME2P2",-0.168651131382874,2.55288119950405,0.125851052830927,0.726171229433991,0.886845259970841,"PSME2P2"
"PPP6R2",0.0950259902249924,4.79151383656319,0.126123351430094,0.726219435801774,0.886845259970841,"PPP6R2"
"PRKX",-0.199828682593653,2.76626157396734,0.125572140241291,0.726639882110365,0.886845259970841,"PRKX"
"SGO2",-0.217183982035905,2.50099620180338,0.125247455893851,0.726730032519092,0.886845259970841,"SGO2"
"FRS2",-0.151064692382438,4.29188764612718,0.125632140347907,0.726749780641793,0.886845259970841,"FRS2"
"TMEM199",-0.0781833974563148,5.50645630875835,0.125572123726404,0.726780505732201,0.886845259970841,"TMEM199"
"RBM44",-0.261613848927288,1.90921399346358,0.122397729482419,0.728780150011301,0.888845812566064,"RBM44"
"MEF2A",0.107581449345497,6.33655357729063,0.123540333380348,0.728901742228973,0.888845812566064,"MEF2A"
"TRDMT1",0.126850511179875,4.50521998722691,0.123063666992857,0.729428534398255,0.889082223288778,"TRDMT1"
"TRIM52",0.140858510710248,4.1531858671228,0.122939116921264,0.729577499219084,0.889082223288778,"TRIM52"
"METRNL",-0.140007709533692,5.1261280368652,0.122593516924769,0.729907110605942,0.889190240388222,"METRNL"
"ACPP",0.0916735184500736,7.34245872959475,0.121953730385131,0.730573738644239,0.889429311743611,"ACPP"
"CCDC92",-0.237966266984812,2.158815305668,0.121125448372262,0.730585431949834,0.889429311743611,"CCDC92"
"AAGAB",-0.101033036865109,6.52538442532159,0.121086027595684,0.731494795549902,0.890242676642197,"AAGAB"
"WDR45",0.0766359409322288,7.93844759221416,0.120239646798323,0.732395050708584,0.891039869740195,"WDR45"
"YME1L1",0.0551059366109102,8.0851861167234,0.119852407368367,0.732808569421899,0.891039869740195,"YME1L1"
"SRD5A1",0.201042963324855,2.68964322501242,0.119601274518861,0.732874256005824,0.891039869740195,"SRD5A1"
"CHSY1",0.0700368277390769,7.80672861408638,0.119484556961789,0.733202130015198,0.891144881342582,"CHSY1"
"C5orf51",-0.0837149780804537,5.60337308318546,0.117957020051182,0.734847867472694,0.892671542037869,"C5orf51"
"ABHD3",0.0615858259691359,9.57155404221289,0.117865557500446,0.73494204463714,0.892671542037869,"ABHD3"
"VWA8",0.213195951289572,2.52302147232906,0.116269225352696,0.736316257687392,0.894046393835628,"VWA8"
"NUDT4",0.147807250938574,3.0908119781101,0.116233075008945,0.736717314000598,0.89412269854671,"NUDT4"
"CCDC124",0.141064538069835,3.39575032162975,0.116067368384556,0.736950359476467,0.89412269854671,"CCDC124"
"KLHDC3",0.19882800604197,4.60361647065951,0.115890607314336,0.737106029533629,0.89412269854671,"KLHDC3"
"RP3-325F22.5",-0.223356936441542,2.58220165237284,0.115240568871283,0.737504755406023,0.894312371819988,"RP3-325F22.5"
"SOX4",0.179886148549739,2.37714652369327,0.114323854747329,0.73827250437197,0.894723635447011,"SOX4"
"CEP192",-0.0954204215284911,4.48350548060307,0.114774360756567,0.738328853641232,0.894723635447011,"CEP192"
"DCAF6",0.0725364138089315,5.92245220192115,0.114029192676985,0.73912241710452,0.895180493300478,"DCAF6"
"FAM117A",-0.120313654199608,4.42176418387969,0.113989480153395,0.73919246723169,0.895180493300478,"FAM117A"
"NOP14-AS1",0.186123594183999,2.93363978592636,0.11369614788732,0.739433643246573,0.895180493300478,"NOP14-AS1"
"MTMR12",-0.135834425230615,4.32777668363514,0.113473564548322,0.739764954202947,0.895287858645088,"MTMR12"
"SLAMF6",0.238047639695559,3.16636673668477,0.113037855515888,0.740236364713815,0.895564651079993,"SLAMF6"
"RP11-705C15.2",0.0939602585293401,4.49731647101032,0.112761728538205,0.740543254551985,0.895642284266413,"RP11-705C15.2"
"NDUFS4",0.154072131986084,2.8264904399134,0.111996635495196,0.741263306685502,0.896219397663664,"NDUFS4"
"MTM1",0.0784994527063774,7.36148110910741,0.11086206597171,0.742628561162535,0.897086460141286,"MTM1"
"RUNX3",-0.136874725125579,3.24172009163407,0.110715647995058,0.742837625635288,0.897086460141286,"RUNX3"
"NMT1",-0.076097681127347,5.21667161123139,0.110601762260916,0.742927118175851,0.897086460141286,"NMT1"
"DNAJC1",0.117507837405958,4.99432222286911,0.110581981413059,0.742952905743027,0.897086460141286,"DNAJC1"
"PRKAG1",0.0649596849270955,7.06281185015794,0.110041218855242,0.743547165076594,0.897161386156436,"PRKAG1"
"TGOLN2",0.05933657257641,9.5938911045853,0.109925031181646,0.743676978723237,0.897161386156436,"TGOLN2"
"SLED1",-0.236157311927732,2.15339033278565,0.109158498902578,0.743744357792016,0.897161386156436,"SLED1"
"MYO15B",0.127236944500308,3.90489840858273,0.109368089323081,0.744357342923392,0.89734890294333,"MYO15B"
"AK2",-0.0712168378844998,6.03650961102349,0.109295866986413,0.74438617666925,0.89734890294333,"AK2"
"EVI2B",-0.0588920214759388,13.2211668900528,0.108722017700757,0.745030741331318,0.89771295794408,"EVI2B"
"GBP4",0.18093867722814,6.97673652574281,0.108539869343459,0.745236973197317,0.89771295794408,"GBP4"
"SBF1",-0.151622966379488,3.14968853363815,0.108096442717174,0.745763738774099,0.89771295794408,"SBF1"
"APOBEC3B",-0.148902682223264,2.10417707921861,0.107185622081284,0.745898314853436,0.89771295794408,"APOBEC3B"
"TIAL1",0.0877863300483555,5.80419941880205,0.107952203151633,0.745904587820203,0.89771295794408,"TIAL1"
"CYB5R1",-0.0706805324844593,6.88366432472792,0.10715793375472,0.746803969509984,0.898436396820613,"CYB5R1"
"RNF5",0.104830009320704,4.67659534116976,0.107008530152695,0.746992646462233,0.898436396820613,"RNF5"
"SNX13",-0.0677147717696778,7.56070837465543,0.106643720280511,0.747389534965118,0.898620848491784,"SNX13"
"POU2F1",0.0975768139119614,4.75384729113636,0.1063422210273,0.74775053562346,0.898762044446438,"POU2F1"
"DNAJC17",0.102845561157734,4.03154454463703,0.105746328454372,0.748462617732002,0.899324994930344,"DNAJC17"
"ANKRD34B",-0.241794187587943,3.80667937207821,0.105154430568165,0.749153063088157,0.899792513763139,"ANKRD34B"
"LPAR6",-0.13416781731003,6.59321394562675,0.104942941707382,0.749339402383232,0.899792513763139,"LPAR6"
"ZBTB4",-0.217109843382575,2.66710869127995,0.104478130349458,0.749669653862299,0.899896233816488,"ZBTB4"
"SEPSECS-AS1",-0.12931272833826,3.66343538948524,0.104479558532226,0.749935805114864,0.899922966137836,"SEPSECS-AS1"
"ZFR",0.0695492910229285,6.79753082755913,0.104032620276091,0.750389640642912,0.900174828989709,"ZFR"
"ARL1",0.197707448006756,2.57861855519695,0.103363453937146,0.750883413225742,0.900474421450435,"ARL1"
"CBX3",0.0700531052226992,8.53313358549571,0.103104942217206,0.751464796715047,0.900695943113221,"CBX3"
"HLA-K",0.184402185740218,1.58262542544409,0.10148170446667,0.751707496704888,0.900695943113221,"HLA-K"
"LINC00526",0.251681014281823,1.90741934019153,0.101786518761856,0.751800407801821,0.900695943113221,"LINC00526"
"RP11-73M18.8",-0.149701221399082,3.47825109473041,0.102374000710506,0.752378488641235,0.901095950368763,"RP11-73M18.8"
"C6orf229",0.164448854864291,1.87534837829825,0.100368148589987,0.753428090032122,0.901804121940964,"C6orf229"
"DRG1",-0.0791405745358994,5.16022937865262,0.101404884842492,0.753458565838481,0.901804121940964,"DRG1"
"CLEC4E",-0.101471753690585,11.1170899147371,0.101167175496088,0.75372920453016,0.901835526821106,"CLEC4E"
"DOCK2",0.0669158077860038,8.6900557476481,0.0993135709892508,0.755917989735626,0.904161225972273,"DOCK2"
"SLC15A4",-0.0718520047448421,8.29415275222215,0.0990271540306577,0.756258260717733,0.904275107598326,"SLC15A4"
"AC025171.1",0.155987247406513,2.98515684144376,0.0985125880434482,0.756844404814559,0.904682816250639,"AC025171.1"
"EFHC2",0.118168290212412,4.46347580799312,0.0979991377428725,0.75750921345807,0.904754550328921,"EFHC2"
"C17orf100",-0.173396127753743,2.33439497653946,0.0970786615654416,0.758063362547477,0.904754550328921,"C17orf100"
"CCNJL",-0.0899496299917592,7.28264920214412,0.0974710085545054,0.758116373396233,0.904754550328921,"CCNJL"
"FAM13A-AS1",-0.0832995704774835,5.16514486557864,0.0972766458142818,0.758357409212276,0.904754550328921,"FAM13A-AS1"
"TUFT1",0.180930703193391,3.80123676678428,0.0969725060796058,0.758770076731587,0.904754550328921,"TUFT1"
"SYPL1",0.0858153557931215,5.94015746090012,0.0969238604347036,0.758775629247976,0.904754550328921,"SYPL1"
"THRAP3",-0.0532357114857505,8.85661332538445,0.0967574603459147,0.758973457980243,0.904754550328921,"THRAP3"
"PARP12",0.15784801545472,6.46474489765927,0.096501452033847,0.759283050837291,0.904754550328921,"PARP12"
"RP1-34B20.21",0.149476150193426,3.8058088168259,0.0965463426309571,0.759283224514928,0.904754550328921,"RP1-34B20.21"
"SPAG5-AS1",-0.226281499539083,1.88622465290776,0.0954743180794498,0.759356325845167,0.904754550328921,"SPAG5-AS1"
"RP11-326I11.3",-0.120195157380018,4.48094699278337,0.0958788926947265,0.760058136649344,0.905140178394404,"RP11-326I11.3"
"GUCD1",-0.089805556719681,6.23390313568805,0.0957672926493163,0.76017057258652,0.905140178394404,"GUCD1"
"PHOSPHO1",-0.102703503511258,7.71463932910533,0.0951581801177802,0.760908060420547,0.905543499995372,"PHOSPHO1"
"FAM126A",0.120400950095717,3.59251014133939,0.0951314907092399,0.761000106635677,0.905543499995372,"FAM126A"
"CUL4A",0.083113082997972,5.24737921809048,0.0942733962171933,0.761992849426085,0.906120519239317,"CUL4A"
"SERAC1",0.0902865018275815,4.32117017235102,0.0942731651027492,0.762016551257803,0.906120519239317,"SERAC1"
"RHOT1",0.0694371118383038,7.70907709324467,0.0940804690952065,0.762221705072857,0.906120519239317,"RHOT1"
"TAX1BP3",0.115706832548988,2.6932448513954,0.0935328094570276,0.762719573872678,0.906420363153037,"TAX1BP3"
"MED6P1",-0.196549360518323,1.66768440228384,0.0919136814848923,0.763400145105493,0.906679390575544,"MED6P1"
"INTS6L",0.140156300634106,4.60951197320101,0.0930562453964177,0.76349756886126,0.906679390575544,"INTS6L"
"ARHGAP12",0.107834357205016,4.52733279607208,0.0925211734232929,0.764159268784038,0.906679390575544,"ARHGAP12"
"FOXK2",-0.136334731609219,3.18542897417817,0.0924729751796446,0.764227694584677,0.906679390575544,"FOXK2"
"GTF2H2C",-0.0996297412678786,2.05802373787061,0.09157387589285,0.764437538076737,0.906679390575544,"GTF2H2C"
"C1orf112",0.20935652171603,2.46270664754565,0.0917070927460743,0.764769235352211,0.906679390575544,"C1orf112"
"ARHGEF7",0.0982430864239794,4.6893955979475,0.0919506204975419,0.76485950436778,0.906679390575544,"ARHGEF7"
"TAPBPL",0.0770972597841973,8.10042612085653,0.0917394765856476,0.765103880315544,0.906679390575544,"TAPBPL"
"RP11-230F18.5",0.20846590175508,1.96038778705473,0.0906860316250978,0.765381528064392,0.906679390575544,"RP11-230F18.5"
"NUDT15",0.155899937109354,2.37430770318598,0.0911313006679763,0.765394661691821,0.906679390575544,"NUDT15"
"RSU1",0.0789016991552525,7.77811681391787,0.0907967759823778,0.766275960489597,0.907432058474523,"RSU1"
"TNFRSF9",0.122810460480643,5.43376711215042,0.0905241835868589,0.766621122991756,0.907549548873782,"TNFRSF9"
"CLEC4A",-0.0710073092360456,9.84882099669341,0.0901642604487893,0.76706590513388,0.907784858865946,"CLEC4A"
"ADSS",-0.099325041877581,5.89486875851948,0.0899252247334151,0.767367779993618,0.907850948437464,"ADSS"
"PRCC",-0.0852738846728266,4.8701211112124,0.0894290539220632,0.768000778970301,0.908160426982344,"PRCC"
"ZNF804A",-0.181053382654388,1.65537349146144,0.0881050519365901,0.768188756111354,0.908160426982344,"ZNF804A"
"DNAL4",0.118637515172318,3.05966031596348,0.0891270462289703,0.768367710850645,0.908160426982344,"DNAL4"
"CRIP1",-0.183295991442835,2.00542345201179,0.087845907376003,0.769042359078715,0.908666764329318,"CRIP1"
"LSM3P2",-0.151537105831486,2.35027340279752,0.0877329460396581,0.76965461805955,0.909099084711825,"LSM3P2"
"DNAJC14",0.201544783949805,2.33394468935261,0.087260094557065,0.770232943929758,0.909134601747531,"DNAJC14"
"TTC33",0.101121070904609,6.15015843344584,0.0876367198476723,0.770255604541422,0.909134601747531,"TTC33"
"SEC62",-0.0779444693758883,8.53187491258169,0.0872569845413742,0.770737301658832,0.909134601747531,"SEC62"
"XPR1",0.0915395117992871,4.85193464912572,0.0872644988222497,0.770740655874324,0.909134601747531,"XPR1"
"SVIL",-0.0566564951900422,7.59034147827497,0.0869926716006218,0.771074497879575,0.909134601747531,"SVIL"
"LRRC37A16P",0.102068050130798,2.8312311082889,0.0868569919150998,0.771162954869857,0.909134601747531,"LRRC37A16P"
"CCDC117",-0.118190174430921,4.53484551090107,0.0858545494133332,0.772553303809368,0.910265356832355,"CCDC117"
"RNASE2",0.225873746640143,2.11511855493532,0.0851704114489453,0.772633666389233,0.910265356832355,"RNASE2"
"KAT7",-0.0766573695059772,6.18223211344531,0.0855991981484664,0.772862157982593,0.910265356832355,"KAT7"
"PSMA3-AS1",-0.0650309333286664,9.24521954051776,0.085364714500956,0.773162730870511,0.910328805651623,"PSMA3-AS1"
"BIN2P1",0.149783133735894,1.85327069028816,0.0837487335165082,0.774100091058579,0.910911030454071,"BIN2P1"
"BRD8",-0.0761259015013859,7.48014815034707,0.0845111236806905,0.774266713098146,0.910911030454071,"BRD8"
"STK38L",-0.0496192225776272,8.68904435160796,0.0843213157658771,0.774512778002934,0.910911030454071,"STK38L"
"TNPO1",0.0893578287435928,6.30644303747385,0.0842207228422274,0.77464466492273,0.910911030454071,"TNPO1"
"STN1",0.0872040048075148,7.67750097942573,0.0831063582470253,0.776096347707805,0.912327340886206,"STN1"
"STK11IP",0.119104075766829,3.35156708094149,0.0828506932631683,0.776478350026503,0.912485704330508,"STK11IP"
"IL3RA",0.172174534908233,3.14906284238059,0.0809126372837349,0.779005375596248,0.914910370081553,"IL3RA"
"RACK1",-0.058150565315651,6.93437959493122,0.0808216432481847,0.77910875225019,0.914910370081553,"RACK1"
"DHRS12",0.0569794590245747,9.18308575801826,0.080687696795175,0.779286269909084,0.914910370081553,"DHRS12"
"PPP3CB",0.0786379611857117,4.83812119489841,0.0804199161143237,0.779655370048579,0.914910370081553,"PPP3CB"
"LIPA",-0.125027184297621,4.41752126027298,0.0802453343614479,0.779899559733686,0.914910370081553,"LIPA"
"SCO1",0.105825342686279,4.08148918079635,0.0801587799414231,0.780029274871698,0.914910370081553,"SCO1"
"RHBDD1",-0.107655907630897,4.45907788528961,0.0792978965361718,0.781165626700008,0.915387342896123,"RHBDD1"
"ZNF281",0.0616681933536756,8.56413047128597,0.0792453997947924,0.781213419217242,0.915387342896123,"ZNF281"
"MILR1",0.157043385680329,6.72503503207599,0.0790648635789266,0.781456572803482,0.915387342896123,"MILR1"
"DIS3",-0.0655704084348709,5.74990479993749,0.0788381951477599,0.781763703165089,0.915387342896123,"DIS3"
"PRKCH",0.0826338681714341,5.48266065422431,0.0787232792090774,0.781920043307329,0.915387342896123,"PRKCH"
"NEMP1",-0.138324504840113,2.53311215083913,0.0785195851618908,0.781924364446769,0.915387342896123,"NEMP1"
"RGCC",-0.168049981637035,2.48595110830211,0.077858587206152,0.782779194753961,0.916097440102161,"RGCC"
"SLC39A6",0.0894078644839878,5.80852092115456,0.0771830148475535,0.784004810421838,0.916978928870691,"SLC39A6"
"FAM188A",0.0905502850810566,4.68956362938891,0.0771745724483271,0.784029409373179,0.916978928870691,"FAM188A"
"MASTL",0.121709683425515,3.6804694905902,0.0765269007388169,0.784949927920077,0.917632775419522,"MASTL"
"MRPL24",-0.151716577622583,2.06912955381987,0.0758268623387988,0.785085818970036,0.917632775419522,"MRPL24"
"INPP5F",0.161963669381995,2.29059220907484,0.0756326620202734,0.785617100726114,0.91796298343235,"INPP5F"
"RP11-327P2.7",-0.0590587561724362,6.92494269454646,0.075183228169498,0.786745596706514,0.918818130205354,"RP11-327P2.7"
"WASH6P",0.140107294920506,1.78907196944408,0.0742609474163767,0.786846962452281,0.918818130205354,"WASH6P"
"ARL17B",0.130354408557538,1.86055304423891,0.0741441499501308,0.78711682437244,0.918842480839704,"ARL17B"
"SETD9",-0.0965130202185995,3.95168954302916,0.0745721818752079,0.787633649208807,0.919117533101994,"SETD9"
"ZEB1",0.0617064484246072,6.8167932314185,0.0743856472283331,0.787850611707753,0.919117533101994,"ZEB1"
"NDUFS2",0.0598173969474974,8.23073508001412,0.0740185028031596,0.788360927931267,0.919422194711243,"NDUFS2"
"H2AFJ",-0.104431660764206,4.71922698306949,0.0736401419403561,0.788903216335212,0.919493048704726,"H2AFJ"
"C22orf39",-0.0697374503954372,6.46745114730321,0.0736183363929139,0.788920052086494,0.919493048704726,"C22orf39"
"WASF2",-0.0750426238320776,7.5746925628377,0.0730590726103585,0.789702271193252,0.920114108210641,"WASF2"
"YEATS4",0.142998041761111,3.64238186229312,0.0728563750375339,0.79003795386605,0.920149489917347,"YEATS4"
"LINC00847",0.122890271709879,3.11906724531473,0.0726931282189334,0.790231364105168,0.920149489917347,"LINC00847"
"ZSWIM7",-0.136780947897953,2.79863064839535,0.0718963795454393,0.791251205691832,0.921046356152322,"ZSWIM7"
"ARHGAP9",0.0576266703391238,11.0335530887449,0.0717358445918891,0.79156751684787,0.921123978924201,"ARHGAP9"
"MAT2B",0.0477417422371759,10.3992626831482,0.0709756236814216,0.792647639849126,0.921238881998937,"MAT2B"
"MAST4",0.150656676846425,2.93688842983281,0.0709454186715531,0.792654658934193,0.921238881998937,"MAST4"
"DHRS4",-0.158184654516246,1.71965840707919,0.0698710733910872,0.793007013660102,0.921238881998937,"DHRS4"
"SPRYD3",0.148381800273368,4.37805981211739,0.0701731387217055,0.793818963744917,0.921238881998937,"SPRYD3"
"ABHD11",0.0648616482525365,5.5842142049552,0.0701219017353334,0.793871580852317,0.921238881998937,"ABHD11"
"HN1",0.0404849599448293,9.39698089499121,0.0700903753936654,0.793913264956444,0.921238881998937,"HN1"
"C12orf60",-0.123372822987106,2.28332402275232,0.0695465284110018,0.794212228827968,0.921238881998937,"C12orf60"
"TMBIM4",0.0586455747275112,8.85856199179074,0.0697924943460494,0.79434109238558,0.921238881998937,"TMBIM4"
